		{ALL}	GOOD		BAD	
feel	502	290	0.10%	212	0.11%
next	188	184	0.27%	4	0.27%
day	400	384	0.13%	16	0.13%
members	211	39	0.24%	172	0.26%
allowed	64	60	0.78%	4	0.77%
carry	24	24	2.01%	0	2.00%
bullets	9	9	5.01%	0	5.00%
hired	11	11	4.17%	0	4.17%
andtrained	1	1	25.00%	0	25.00%
bet	128	125	0.40%	3	0.39%
calling	57	55	0.87%	2	0.86%
forthem	2	2	16.67%	0	16.67%
fired	21	21	2.28%	0	2.27%
these	969	936	0.06%	33	0.05%
situations	6	5	7.15%	1	7.15%
arise	2	2	16.67%	0	16.67%
normally	12	12	3.85%	0	3.85%
go	912	778	0.06%	134	0.06%
ammunition	13	13	3.58%	0	3.57%
ready	310	47	0.16%	263	0.19%
reminds	13	13	3.58%	0	3.57%
mayberry	1	1	25.00%	0	25.00%
andy	2	2	16.67%	0	16.67%
holding	29	28	1.67%	1	1.67%
bullet	9	8	5.01%	1	5.00%
shirt	13	12	3.58%	1	3.57%
pocketuntil	1	1	25.00%	0	25.00%
decided	35	33	1.40%	2	1.39%
barney	6	5	7.15%	1	7.15%
needed	72	70	0.69%	2	0.69%
funny	145	141	0.35%	4	0.34%
tv	43	43	1.15%	0	1.14%
deadly	12	12	3.85%	0	3.85%
welltrained	2	2	16.67%	0	16.67%
military	68	68	0.73%	0	0.72%
ummmm	4	4	10.01%	0	10.00%
flesh	7	7	6.26%	0	6.25%
tone	19	19	2.51%	0	2.50%
white	619	537	0.09%	82	0.09%
matched	5	5	8.34%	0	8.33%
legs	11	11	4.17%	0	4.17%
closely	6	6	7.15%	0	7.14%
tan	6	6	7.15%	0	7.14%
leggings	10	7	4.55%	3	4.56%
kevin	2	2	16.67%	0	16.67%
twistedspur	1	1	25.00%	0	25.00%
written	31	31	1.57%	0	1.56%
word	128	125	0.40%	3	0.39%
reproof	1	1	25.00%	0	25.00%
instruction	3	3	12.51%	0	12.50%
theword	1	1	25.00%	0	25.00%
cuts	60	59	0.83%	1	0.82%
knifeand	1	1	25.00%	0	25.00%
back	557	490	0.10%	67	0.09%
void	3	3	12.51%	0	12.50%
between	109	100	0.46%	9	0.46%
lord	37	36	1.32%	1	1.32%
judge	60	59	0.83%	1	0.82%
name	571	165	0.09%	406	0.11%
yeshua	2	2	16.67%	0	16.67%
ha	80	79	0.63%	1	0.62%
mashiachjesusand	1	1	25.00%	0	25.00%
hes	17	16	2.79%	1	2.78%
coming	130	128	0.39%	2	0.38%
soon	90	90	0.56%	0	0.55%
responseisnegative	1	1	25.00%	0	25.00%
anti	15	15	3.13%	0	3.13%
christ	25	25	1.93%	0	1.92%
prayer	12	12	3.85%	0	3.85%
deliverence	1	1	25.00%	0	25.00%
god	390	382	0.14%	8	0.13%
bless	42	42	1.17%	0	1.16%
loves	29	25	1.67%	4	1.67%
bethe	1	1	25.00%	0	25.00%
foolishvirgin	1	1	25.00%	0	25.00%
getting	285	235	0.18%	50	0.18%
seal	10	10	4.55%	0	4.55%
action	53	50	0.93%	3	0.93%
done	245	236	0.21%	9	0.20%
split	13	13	3.58%	0	3.57%
took	176	173	0.29%	3	0.28%
child	137	128	0.37%	9	0.36%
yeah	173	165	0.30%	8	0.29%
went	122	116	0.41%	6	0.41%
paris	9	7	5.01%	2	5.01%
sick	114	112	0.44%	2	0.44%
fricking	2	2	16.67%	0	16.67%
ughh	1	1	25.00%	0	25.00%
false	30	30	1.62%	0	1.61%
logic	27	26	1.79%	1	1.79%
afraid	37	30	1.32%	7	1.32%
score	9	6	5.01%	3	5.01%
dogs	103	103	0.49%	0	0.48%
finest	9	9	5.01%	0	5.00%
god's	26	25	1.86%	1	1.85%
creatures	8	8	5.56%	0	5.56%
deserving	5	5	8.34%	0	8.33%
human	170	169	0.30%	1	0.29%
care	320	308	0.16%	12	0.16%
waiting	83	57	0.60%	26	0.61%
lifetime	14	14	3.34%	0	3.33%
uncommon	1	1	25.00%	0	25.00%
species	22	22	2.18%	0	2.17%
lays	2	2	16.67%	0	16.67%
snoot	1	1	25.00%	0	25.00%
direction	21	20	2.28%	1	2.27%
door	23	23	2.09%	0	2.08%
room	37	33	1.32%	4	1.32%
am	1025	561	0.05%	464	0.06%
sitting	45	45	1.10%	0	1.09%
guards	18	18	2.64%	0	2.63%
bed	36	31	1.36%	5	1.36%
night	70	67	0.71%	3	0.71%
sleeping	9	9	5.01%	0	5.00%
until	213	210	0.24%	3	0.23%
awake	8	8	5.56%	0	5.56%
snores	1	1	25.00%	0	25.00%
rabbit	5	5	8.34%	0	8.33%
hand	95	92	0.53%	3	0.52%
spoiled	9	9	5.01%	0	5.00%
selfabsorbed	6	6	7.15%	0	7.14%
demands	9	9	5.01%	0	5.00%
food	184	178	0.28%	6	0.27%
royally	3	3	12.51%	0	12.50%
displeased	1	1	25.00%	0	25.00%
open	61	60	0.82%	1	0.81%
quicklywhen	1	1	25.00%	0	25.00%
thumps	1	1	25.00%	0	25.00%
nose	11	11	4.17%	0	4.17%
nevertheless	1	1	25.00%	0	25.00%
prima	1	1	25.00%	0	25.00%
donna	1	1	25.00%	0	25.00%
factory	12	12	3.85%	0	3.85%
warranty	2	2	16.67%	0	16.67%
balanced	17	17	2.79%	0	2.78%
exception	13	13	3.58%	0	3.57%
porsche	6	5	7.15%	1	7.15%
cayman	2	2	16.67%	0	16.67%
very	615	474	0.09%	141	0.09%
high	195	194	0.26%	1	0.26%
performance	10	10	4.55%	0	4.55%
automobile	3	3	12.51%	0	12.50%
unfortunately	54	52	0.92%	2	0.91%
owning	10	10	4.55%	0	4.55%
bmw	6	6	7.15%	0	7.14%
become	119	106	0.42%	13	0.42%
expensive	54	53	0.92%	1	0.91%
proposition	4	4	10.01%	0	10.00%
parts	30	30	1.62%	0	1.61%
labor	36	35	1.36%	1	1.35%
cooperation	6	6	7.15%	0	7.14%
savvy	2	2	16.67%	0	16.67%
term	170	84	0.30%	86	0.31%
disciplined	3	3	12.51%	0	12.50%
business	213	210	0.24%	3	0.23%
plan	117	113	0.43%	4	0.42%
america	376	366	0.14%	10	0.13%
politics	47	46	1.05%	1	1.04%
ohand	1	1	25.00%	0	25.00%
forget	70	70	0.71%	0	0.70%
absolutley	3	3	12.51%	0	12.50%
interesting	43	42	1.14%	1	1.14%
rudest	1	1	25.00%	0	25.00%
insecure	4	4	10.01%	0	10.00%
ungrateful	6	6	7.15%	0	7.14%
everytime	10	10	4.55%	0	4.55%
speaks	18	17	2.64%	1	2.63%
mother	126	117	0.40%	9	0.40%
usa2011	3	3	12.51%	0	12.50%
argentinian	2	2	16.67%	0	16.67%
bring	88	86	0.57%	2	0.56%
kept	29	27	1.67%	2	1.67%
returning	3	3	12.51%	0	12.50%
grave	24	24	2.01%	0	2.00%
sight	8	8	5.56%	0	5.56%
workers	80	79	0.63%	1	0.62%
cemetary	4	4	10.01%	0	10.00%
feed	45	43	1.10%	2	1.09%
im	471	114	0.11%	357	0.13%
sure	348	343	0.15%	5	0.14%
slightly	7	7	6.26%	0	6.25%
exagerated	2	2	16.67%	0	16.67%
cool	101	94	0.50%	7	0.49%
someheimers	1	1	25.00%	0	25.00%
investments	14	13	3.34%	1	3.34%
grew	25	23	1.93%	2	1.93%
week	98	87	0.51%	11	0.51%
cover	36	35	1.36%	1	1.35%
99	23	23	2.09%	0	2.08%
4	311	305	0.17%	6	0.16%
23	13	13	3.58%	0	3.57%
40	515	88	0.10%	427	0.13%
gallon	25	25	1.93%	0	1.92%
habit	11	11	4.17%	0	4.17%
depending	15	13	3.13%	2	3.13%
choose	72	70	0.69%	2	0.69%
drive	214	206	0.24%	8	0.23%
thing	512	497	0.11%	15	0.10%
motorcycle	8	8	5.56%	0	5.56%
70	31	31	1.57%	0	1.56%
mpg	10	9	4.55%	1	4.55%
oh	254	248	0.20%	6	0.20%
winters	2	2	16.67%	0	16.67%
parked	2	2	16.67%	0	16.67%
premium	10	10	4.55%	0	4.55%
range	17	17	2.79%	0	2.78%
drinking	151	150	0.34%	1	0.33%
toys	10	9	4.55%	1	4.55%
proceeds	5	5	8.34%	0	8.33%
according	49	49	1.01%	0	1.00%
someone's	29	28	1.67%	1	1.67%
mine	51	50	0.97%	1	0.96%
pity	9	9	5.01%	0	5.00%
democrats	78	78	0.64%	0	0.63%
eating	39	38	1.26%	1	1.25%
warm	12	10	3.85%	2	3.85%
driving	412	405	0.13%	7	0.12%
seems	118	118	0.43%	0	0.42%
inflating	3	3	12.51%	0	12.50%
chances	16	15	2.95%	1	2.94%
independent	16	16	2.95%	0	2.94%
least	240	235	0.22%	5	0.21%
government	308	302	0.17%	6	0.16%
assistance	14	14	3.34%	0	3.33%
difference	102	89	0.49%	13	0.49%
haven't	69	65	0.72%	4	0.72%
heard	120	108	0.42%	12	0.42%
broad	8	7	5.56%	1	5.56%
referring	15	15	3.13%	0	3.13%
sine	1	1	25.00%	0	25.00%
nixon	6	6	7.15%	0	7.14%
tired	57	54	0.87%	3	0.86%
breathing	6	6	7.15%	0	7.14%
red	60	59	0.83%	1	0.82%
blooded	1	1	25.00%	0	25.00%
male	24	24	2.01%	0	2.00%
ever	308	294	0.17%	14	0.16%
pass	64	64	0.78%	0	0.77%
chance	66	62	0.75%	4	0.75%
cast	19	18	2.51%	1	2.50%
eyes	52	52	0.95%	0	0.94%
reflection	2	2	16.67%	0	16.67%
gods	20	20	2.39%	0	2.38%
beautiful	161	74	0.31%	87	0.33%
creations	3	3	12.51%	0	12.50%
economic	65	65	0.77%	0	0.76%
theories	1	1	25.00%	0	25.00%
tested	7	7	6.26%	0	6.25%
scientifc	1	1	25.00%	0	25.00%
hypothesis	2	2	16.67%	0	16.67%
control	121	118	0.42%	3	0.41%
economies	7	6	6.26%	1	6.25%
compare	20	19	2.39%	1	2.38%
results	33	32	1.48%	1	1.47%
against	121	119	0.42%	2	0.41%
economists	5	5	8.34%	0	8.33%
phony	9	9	5.01%	0	5.00%
scientists	5	5	8.34%	0	8.33%
10	154	147	0.33%	7	0.32%
enconomists	1	1	25.00%	0	25.00%
straight	50	49	0.99%	1	0.98%
line	104	103	0.48%	1	0.48%
point	205	204	0.25%	1	0.24%
peculiar	1	1	25.00%	0	25.00%
suggestions	2	2	16.67%	0	16.67%
mortgage	143	143	0.36%	0	0.35%
seldom	2	2	16.67%	0	16.67%
mention	64	62	0.78%	2	0.77%
whether	56	52	0.89%	4	0.88%
affect	18	18	2.64%	0	2.63%
rental	8	8	5.56%	0	5.56%
properties	7	7	6.26%	0	6.25%
situation	65	65	0.77%	0	0.76%
interest	174	165	0.29%	9	0.29%
expense	21	21	2.28%	0	2.27%
fully	22	22	2.18%	0	2.17%
deductible	3	3	12.51%	0	12.50%
investment	36	36	1.36%	0	1.35%
itemizing	2	2	16.67%	0	16.67%
returns	28	27	1.73%	1	1.73%
anyway	89	86	0.56%	3	0.56%
regard	15	15	3.13%	0	3.13%
rentals	3	3	12.51%	0	12.50%
provide	92	25	0.54%	67	0.56%
income	296	290	0.18%	6	0.17%
reasons	29	29	1.68%	0	1.67%
although	34	33	1.44%	1	1.43%
state	162	156	0.32%	6	0.31%
policies	44	44	1.12%	0	1.11%
advantage	30	21	1.62%	9	1.62%
through	225	176	0.23%	49	0.23%
form	41	40	1.20%	1	1.19%
homeowner	5	5	8.34%	0	8.33%
quite	121	67	0.41%	54	0.43%
crucial	3	3	12.51%	0	12.50%
clarify	4	4	10.01%	0	10.00%
intended	17	16	2.79%	1	2.78%
target	26	24	1.86%	2	1.85%
subject	40	39	1.23%	1	1.22%
owneroccupied	2	2	16.67%	0	16.67%
significant	12	12	3.85%	0	3.85%
making	307	271	0.17%	36	0.17%
likely	78	76	0.64%	2	0.63%
renting	7	7	6.26%	0	6.25%
economical	1	1	25.00%	0	25.00%
choice	110	107	0.46%	3	0.45%
cost	157	148	0.32%	9	0.32%
ownership	15	15	3.13%	0	3.13%
less	452	445	0.12%	7	0.11%
writers	5	5	8.34%	0	8.33%
heads	33	33	1.48%	0	1.47%
together	99	80	0.51%	19	0.51%
vw	8	6	5.56%	2	5.56%
beetle	14	14	3.34%	0	3.33%
2002	3	3	12.51%	0	12.50%
recommended	6	5	7.15%	1	7.15%
autos	3	3	12.51%	0	12.50%
please	503	213	0.10%	290	0.12%
minds	31	31	1.57%	0	1.56%
big	327	312	0.16%	15	0.15%
issue	102	99	0.49%	3	0.49%
inferior	11	11	4.17%	0	4.17%
interior	4	4	10.01%	0	10.00%
materials	9	9	5.01%	0	5.00%
quality	215	34	0.23%	181	0.26%
dash	1	1	25.00%	0	25.00%
glove	2	2	16.67%	0	16.67%
box	30	26	1.62%	4	1.62%
lock	15	13	3.13%	2	3.13%
inside	35	35	1.40%	0	1.39%
panels	3	3	12.51%	0	12.50%
vinyl	1	1	25.00%	0	25.00%
covering	6	6	7.15%	0	7.14%
plastic	19	19	2.51%	0	2.50%
marks	6	6	7.15%	0	7.14%
easily	25	24	1.93%	1	1.92%
pulls	5	5	8.34%	0	8.33%
break	66	65	0.75%	1	0.75%
emergency	12	10	3.85%	2	3.85%
brake	3	3	12.51%	0	12.50%
push	25	25	1.93%	0	1.92%
button	11	9	4.17%	2	4.17%
broke	46	44	1.07%	2	1.07%
heated	3	3	12.51%	0	12.50%
seats	4	2	10.00%	2	10.01%
catch	38	33	1.29%	5	1.29%
fire	44	44	1.12%	0	1.11%
highway	37	37	1.32%	0	1.32%
mechanically	1	1	25.00%	0	25.00%
2000	17	17	2.79%	0	2.78%
tdi	1	1	25.00%	0	25.00%
gas	126	120	0.40%	6	0.40%
engine	15	15	3.13%	0	3.13%
milage	4	4	10.01%	0	10.00%
hype	6	6	7.15%	0	7.14%
3540	1	1	25.00%	0	25.00%
around	402	332	0.13%	70	0.13%
rpms	1	1	25.00%	0	25.00%
2200	1	1	25.00%	0	25.00%
speed	47	46	1.05%	1	1.04%
67	7	5	6.26%	2	6.26%
mph	44	44	1.12%	0	1.11%
average	86	86	0.58%	0	0.57%
mileage	7	7	6.26%	0	6.25%
drops	7	7	6.26%	0	6.25%
protect	60	60	0.83%	0	0.82%
thank	214	208	0.24%	6	0.23%
dubya	4	4	10.01%	0	10.00%
spineless	2	2	16.67%	0	16.67%
dems	26	26	1.86%	0	1.85%
turning	23	23	2.09%	0	2.08%
constitution	17	17	2.79%	0	2.78%
into	507	472	0.11%	35	0.10%
virtually	11	10	4.17%	1	4.17%
worthless	59	57	0.84%	2	0.83%
peice	3	3	12.51%	0	12.50%
paper	41	41	1.20%	0	1.19%
attempting	6	6	7.15%	0	7.14%
leveragederiviatives	1	1	25.00%	0	25.00%
falsely	3	3	12.51%	0	12.50%
labeledmortgage	1	1	25.00%	0	25.00%
noe	1	1	25.00%	0	25.00%
trouble	50	48	0.99%	2	0.98%
woods	9	9	5.01%	0	5.00%
menas	2	2	16.67%	0	16.67%
easilyimplode	1	1	25.00%	0	25.00%
yo	38	37	1.29%	1	1.28%
ho	6	6	7.15%	0	7.14%
quote	28	27	1.73%	1	1.73%
sticks	6	6	7.15%	0	7.14%
stones	5	5	8.34%	0	8.33%
special	220	59	0.23%	161	0.25%
priced	7	7	6.26%	0	6.25%
regular	24	24	2.01%	0	2.00%
overpriced	11	11	4.17%	0	4.17%
backed	18	18	2.64%	0	2.63%
securities	24	24	2.01%	0	2.00%
toxic	5	5	8.34%	0	8.33%
1	464	259	0.11%	205	0.12%
5	230	227	0.23%	3	0.22%
million	97	95	0.52%	2	0.51%
yet	149	144	0.34%	5	0.33%
foreclosed	2	2	16.67%	0	16.67%
changers	2	2	16.67%	0	16.67%
fix	75	75	0.67%	0	0.66%
economy	280	274	0.19%	6	0.18%
percent	32	32	1.52%	0	1.52%
finally	70	66	0.71%	4	0.71%
ninety	1	1	25.00%	0	25.00%
nine	4	4	10.01%	0	10.00%
qe1	5	5	8.34%	0	8.33%
much	780	581	0.07%	199	0.07%
fed	147	141	0.35%	6	0.34%
own	510	433	0.11%	77	0.10%
print	24	24	2.01%	0	2.00%
dollar	119	118	0.43%	1	0.42%
dime	13	13	3.58%	0	3.57%
penny	133	15	0.37%	118	0.40%
casey	2	2	16.67%	0	16.67%
bat	8	8	5.56%	0	5.56%
strike	8	8	5.56%	0	5.56%
peace	67	66	0.74%	1	0.74%
loyality	3	3	12.51%	0	12.50%
wonderful	51	50	0.97%	1	0.96%
taken	111	108	0.45%	3	0.45%
died	201	198	0.26%	3	0.25%
remember	183	137	0.28%	46	0.28%
dig	13	13	3.58%	0	3.57%
neighbor's	2	2	16.67%	0	16.67%
yard	20	20	2.39%	0	2.38%
neighbor	6	6	7.15%	0	7.14%
sue	26	24	1.86%	2	1.85%
treasure	4	4	10.01%	0	10.00%
may	287	274	0.18%	13	0.18%
example	91	90	0.55%	1	0.54%
broken	23	23	2.09%	0	2.08%
indian	14	14	3.34%	0	3.33%
axe	7	7	6.26%	0	6.25%
among	29	25	1.67%	4	1.67%
rubble	1	1	25.00%	0	25.00%
trucked	1	1	25.00%	0	25.00%
parks	27	26	1.79%	1	1.79%
originate	2	2	16.67%	0	16.67%
confiscated	4	4	10.01%	0	10.00%
collection	5	5	8.34%	0	8.33%
nothing	595	459	0.09%	136	0.09%
doubt	42	40	1.17%	2	1.16%
thatall	1	1	25.00%	0	25.00%
retirement	67	59	0.74%	8	0.74%
age	473	100	0.11%	373	0.13%
prove	41	40	1.20%	1	1.19%
doing	398	338	0.13%	60	0.13%
either	190	186	0.27%	4	0.26%
seen	151	145	0.34%	6	0.33%
firsthand	2	2	16.67%	0	16.67%
klum	1	1	25.00%	0	25.00%
happiness	10	8	4.55%	2	4.55%
side	89	87	0.56%	2	0.56%
heidi	4	4	10.01%	0	10.00%
marriage	114	56	0.44%	58	0.45%
move	119	117	0.43%	2	0.42%
fullest	9	9	5.01%	0	5.00%
six	24	23	2.01%	1	2.00%
beers	6	6	7.15%	0	7.14%
miller	4	4	10.01%	0	10.00%
lite	4	4	10.01%	0	10.00%
wines	2	2	16.67%	0	16.67%
schnapps	1	1	25.00%	0	25.00%
solid	17	17	2.79%	0	2.78%
mystery	4	4	10.01%	0	10.00%
ltnm	1	1	25.00%	0	25.00%
noway	2	2	16.67%	0	16.67%
120	71	70	0.70%	1	0.69%
lb	7	6	6.26%	1	6.25%
chocolate	13	4	3.57%	9	3.59%
lab	6	6	7.15%	0	7.14%
named	23	23	2.09%	0	2.08%
coco	3	3	12.51%	0	12.50%
raised	37	37	1.32%	0	1.32%
five	53	53	0.93%	0	0.93%
children	222	216	0.23%	6	0.23%
birth	47	45	1.05%	2	1.04%
enormous	4	4	10.01%	0	10.00%
lived	84	83	0.60%	1	0.59%
13	38	37	1.29%	1	1.28%
years	800	684	0.07%	116	0.07%
babies	33	33	1.48%	0	1.47%
being	624	601	0.09%	23	0.08%
brought	41	40	1.20%	1	1.19%
protector	2	2	16.67%	0	16.67%
trampoline	5	5	8.34%	0	8.33%
saw	127	82	0.40%	45	0.40%
jumped	8	8	5.56%	0	5.56%
stacks	2	2	16.67%	0	16.67%
photos	139	27	0.36%	112	0.39%
passed	57	53	0.87%	4	0.86%
everything	194	189	0.27%	5	0.26%
here	986	564	0.06%	422	0.07%
adults	44	44	1.12%	0	1.11%
pictures	38	38	1.29%	0	1.28%
hang	23	23	2.09%	0	2.08%
walls	11	11	4.17%	0	4.17%
talk	148	141	0.34%	7	0.34%
parallel	2	2	16.67%	0	16.67%
labs	3	3	12.51%	0	12.50%
r	97	80	0.52%	17	0.52%
p	46	44	1.07%	2	1.07%
koko	1	1	25.00%	0	25.00%
haveone	1	1	25.00%	0	25.00%
picture	95	92	0.53%	3	0.52%
above	86	83	0.58%	3	0.58%
toilet	14	14	3.34%	0	3.33%
led	16	16	2.95%	0	2.94%
movies	20	17	2.39%	3	2.39%
transformers	1	1	25.00%	0	25.00%
shouldn't	68	66	0.73%	2	0.73%
opened	11	11	4.17%	0	4.17%
pandora's	1	1	25.00%	0	25.00%
united	58	57	0.86%	1	0.85%
declare	10	10	4.55%	0	4.55%
vote	222	222	0.23%	0	0.22%
confidence	7	7	6.26%	0	6.25%
faith	33	33	1.48%	0	1.47%
reserve	39	39	1.26%	0	1.25%
wall	145	143	0.35%	2	0.34%
streetfraud	2	2	16.67%	0	16.67%
street	110	109	0.46%	1	0.45%
ok	120	113	0.42%	7	0.42%
crater	1	1	25.00%	0	25.00%
diamonds	3	3	12.51%	0	12.50%
ark	3	3	12.51%	0	12.50%
squat	5	5	8.34%	0	8.33%
lady	62	49	0.80%	13	0.80%
12	73	73	0.68%	0	0.68%
carat	1	1	25.00%	0	25.00%
diamond	5	5	8.34%	0	8.33%
while	481	414	0.11%	67	0.11%
crowded	2	2	16.67%	0	16.67%
mountain	12	12	3.85%	0	3.85%
goat	4	4	10.01%	0	10.00%
fine	86	79	0.58%	7	0.58%
healthcare	27	27	1.79%	0	1.79%
bill	63	61	0.79%	2	0.78%
handled	1	1	25.00%	0	25.00%
horribly	7	6	6.26%	1	6.25%
running	69	67	0.72%	2	0.72%
country	586	576	0.09%	10	0.09%
poker	2	2	16.67%	0	16.67%
game	39	38	1.26%	1	1.25%
analogy	2	2	16.67%	0	16.67%
terrible	42	41	1.17%	1	1.16%
anybody	50	47	0.99%	3	0.98%
runs	17	16	2.79%	1	2.78%
office	116	110	0.44%	6	0.43%
president	313	310	0.17%	3	0.16%
mark	17	17	2.79%	0	2.78%
16	30	29	1.62%	1	1.61%
trillion	77	77	0.65%	0	0.64%
amassed	3	3	12.51%	0	12.50%
we'd	12	12	3.85%	0	3.85%
giving	75	74	0.67%	1	0.66%
refunds	1	1	25.00%	0	25.00%
taxes	205	197	0.25%	8	0.24%
stop	310	301	0.17%	9	0.16%
having	162	158	0.32%	4	0.31%
sorry	227	222	0.23%	5	0.22%
research	65	65	0.77%	0	0.76%
actual	44	44	1.12%	0	1.11%
46	6	6	7.15%	0	7.14%
heart	88	85	0.57%	3	0.56%
stopped	36	33	1.36%	3	1.35%
use	284	274	0.18%	10	0.18%
roads	15	15	3.13%	0	3.13%
benefits	47	45	1.05%	2	1.04%
education	96	91	0.52%	5	0.52%
etc	395	188	0.13%	207	0.14%
contribute	7	7	6.26%	0	6.25%
helping	36	33	1.36%	3	1.35%
needs	204	200	0.25%	4	0.24%
something	448	433	0.12%	15	0.11%
unexpected	2	2	16.67%	0	16.67%
happens	74	73	0.68%	1	0.67%
fact	240	235	0.22%	5	0.21%
board	40	40	1.23%	0	1.22%
rich	714	193	0.07%	521	0.10%
cashing	35	0	1.39%	35	1.42%
g00gle	37	0	1.32%	37	1.35%
search	67	16	0.74%	51	0.76%
following	69	25	0.72%	44	0.74%
slick	97	3	0.51%	94	0.54%
cash''	87	1	0.57%	86	0.60%
top	192	101	0.26%	91	0.28%
click	109	8	0.46%	101	0.49%
stock	168	80	0.30%	88	0.31%
page	136	35	0.37%	101	0.39%
stocks	93	63	0.54%	30	0.54%
tens	35	5	1.39%	30	1.42%
thousands	126	27	0.40%	99	0.42%
month	151	112	0.34%	39	0.34%
wealthy	219	72	0.23%	147	0.25%
peopleeatingtastyanimalslol	1	1	25.00%	0	25.00%
amen	30	30	1.62%	0	1.61%
cap	12	12	3.85%	0	3.85%
entitlements	5	5	8.34%	0	8.33%
able	124	119	0.41%	5	0.40%
welfare	138	132	0.37%	6	0.36%
entire	72	71	0.69%	1	0.69%
cut	114	111	0.44%	3	0.44%
items	16	16	2.95%	0	2.94%
budget	50	50	0.99%	0	0.98%
closer	20	20	2.39%	0	2.38%
balance	34	32	1.44%	2	1.43%
eventually	41	41	1.20%	0	1.19%
return	53	50	0.93%	3	0.93%
100	135	133	0.38%	2	0.37%
major	53	53	0.93%	0	0.93%
piece	59	57	0.84%	2	0.83%
date	362	26	0.14%	336	0.17%
main	28	27	1.73%	1	1.73%
steam	6	6	7.15%	0	7.14%
media	102	100	0.49%	2	0.49%
failed	36	36	1.36%	0	1.35%
report	35	34	1.40%	1	1.39%
duped	4	4	10.01%	0	10.00%
invest	36	32	1.36%	4	1.36%
yourself	204	189	0.25%	15	0.25%
families	159	159	0.32%	0	0.31%
community's'	1	1	25.00%	0	25.00%
investing	20	19	2.39%	1	2.38%
salvation	2	2	16.67%	0	16.67%
hot	144	45	0.35%	99	0.37%
chili	1	1	25.00%	0	25.00%
pepper	36	36	1.36%	0	1.35%
bubble	38	36	1.29%	2	1.28%
asset	9	9	5.01%	0	5.00%
growth	44	44	1.12%	0	1.11%
pinned	1	1	25.00%	0	25.00%
underlying	5	5	8.34%	0	8.33%
drivers	69	68	0.72%	1	0.71%
unsustainable	2	2	16.67%	0	16.67%
estate	31	30	1.57%	1	1.56%
driven	22	21	2.18%	1	2.18%
growing	43	42	1.14%	1	1.14%
population	53	46	0.93%	7	0.93%
increasing	8	8	5.56%	0	5.56%
demand	34	34	1.44%	0	1.43%
prices	120	116	0.42%	4	0.41%
rose	13	13	3.58%	0	3.57%
twice	34	34	1.44%	0	1.43%
fast	91	80	0.55%	11	0.55%
buyers	9	9	5.01%	0	5.00%
ability	36	36	1.36%	0	1.35%
higher	80	78	0.63%	2	0.62%
burst	5	5	8.34%	0	8.33%
basics'	1	1	25.00%	0	25.00%
harder	16	16	2.95%	0	2.94%
favorite	25	21	1.93%	4	1.93%
complete	56	55	0.89%	1	0.88%
airhead	2	2	16.67%	0	16.67%
treats	11	11	4.17%	0	4.17%
mom	59	57	0.84%	2	0.83%
grateful	12	11	3.85%	1	3.85%
support	94	91	0.53%	3	0.53%
instead	149	148	0.34%	1	0.33%
acting	36	33	1.36%	3	1.35%
selfish	44	43	1.12%	1	1.11%
sophia	5	4	8.34%	1	8.34%
diapers	4	4	10.01%	0	10.00%
walking	30	30	1.62%	0	1.61%
pacifier	1	1	25.00%	0	25.00%
sentences	3	3	12.51%	0	12.50%
glad	164	162	0.31%	2	0.30%
daniel	19	18	2.51%	1	2.50%
ditched	3	3	12.51%	0	12.50%
wanted	92	88	0.55%	4	0.54%
enemy	17	17	2.79%	0	2.78%
jane	5	4	8.34%	1	8.34%
fonda	5	5	8.34%	0	8.33%
henry	3	3	12.51%	0	12.50%
peter	3	3	12.51%	0	12.50%
young	668	262	0.08%	406	0.10%
confused	14	14	3.34%	0	3.33%
bombarded	1	1	25.00%	0	25.00%
angle	3	3	12.51%	0	12.50%
product	41	41	1.20%	0	1.19%
communication	7	7	6.26%	0	6.25%
net	24	23	2.01%	1	2.00%
table	23	19	2.09%	4	2.09%
popular	12	12	3.85%	0	3.85%
schools	49	48	1.01%	1	1.00%
attend	12	11	3.85%	1	3.85%
sad	226	222	0.23%	4	0.22%
liberal	75	70	0.67%	5	0.66%
democratic	23	23	2.09%	0	2.08%
dummies	5	5	8.34%	0	8.33%
thatwill	1	1	25.00%	0	25.00%
giveour	1	1	25.00%	0	25.00%
fair	63	63	0.79%	0	0.78%
i'll	121	119	0.42%	2	0.41%
iphone	37	37	1.32%	0	1.32%
4s	7	7	6.26%	0	6.25%
seem	85	83	0.59%	2	0.58%
upgrading	2	2	16.67%	0	16.67%
bothers	5	5	8.34%	0	8.33%
we'll	31	31	1.57%	0	1.56%
12071941	1	1	25.00%	0	25.00%
loyalty	21	21	2.28%	0	2.27%
astounding	5	5	8.34%	0	8.33%
unreal	6	6	7.15%	0	7.14%
masters	10	10	4.55%	0	4.55%
awe	3	3	12.51%	0	12.50%
inspiring	8	7	5.56%	1	5.56%
havesome	1	1	25.00%	0	25.00%
sort	46	46	1.07%	0	1.06%
paranormal	3	3	12.51%	0	12.50%
sense	162	133	0.31%	29	0.31%
allow	50	50	0.99%	0	0.98%
drawn	2	2	16.67%	0	16.67%
spirit	6	5	7.15%	1	7.15%
sounds	106	97	0.48%	9	0.47%
crazy	71	66	0.70%	5	0.70%
cant	80	76	0.63%	4	0.62%
figure	47	45	1.05%	2	1.04%
